ID,pos_m0_1,pos_m0_2,pos_m0_3,pos_m0_4,pos_m0_5,pos_m0_6,pos_m100_1,pos_m100_2,pos_m100_3,pos_m100_4,pos_m100_5,pos_m100_6,pos_m200_1,pos_m200_2,pos_m200_3,pos_m200_4,pos_m200_5,pos_m200_6,pos_m300_1,pos_m300_2,pos_m300_3,pos_m300_4,pos_m300_5,pos_m300_6,pos_m500_1,pos_m500_2,pos_m500_3,pos_m500_4,pos_m500_5,pos_m500_6,pos_m700_1,pos_m700_2,pos_m700_3,pos_m700_4,pos_m700_5,pos_m700_6
Com_11203_pos,1366408.181,1106504.84,1199519.757,1505407.657,1408011.254,1461051.518,1408561.032,1147116.928,1514522.514,1531208.804,1221134.628,1340362.539,1707348.702,1393205.681,1842648.234,1452955.85,1614120.635,1674388.004,1908438.313,1609018.209,2144573.163,1937547.977,1766687.342,2089166.667,2105633.163,2501437.319,2492726.668,2042311.099,2618443.362,2355722.553,2656003.315,2674911.713,2351019.699,2410973.488,2652742.757,2458127.236
Com_11222_pos,564328.5098,692687.9897,515623.8576,526270.0259,418593.5557,498052.788,1709589.659,817223.4098,1562942.776,1790386.511,1045031.056,1516515.838,1223139.853,2016043.344,2160006.688,1809031.486,1565540.517,1097812.109,904897.8101,1250430.337,669117.8248,1144729.976,886168.5296,1426785.298,1324829.529,1127819.952,1153947.205,1243166.954,685417.0652,1144608.39,580882.4309,591559.6408,712553.3181,653158.7336,821344.7131,599143.8345
Com_11240_pos,810922.9556,658068.6916,794760.2457,954488.8395,1027290.668,697361.5546,862523.7337,943241.3505,534625.6661,861856.8013,662075.0596,589817.5179,724828.1335,560873.6477,555106.138,1526206.198,1562904.497,967626.9512,1663710.684,2025916.556,1414512.433,1368213.66,1977183.348,1265980.465,2622580.223,1368192.183,1245881.689,1975532.581,1513199.616,1776915.603,1099867.927,849565.8046,1052518.441,635437.6538,723695.1349,1362163.788
Com_11274_pos,392858.714,732040.3395,499503.8568,692207.0089,382499.8001,399793.3756,462958.0312,461882.8819,384071.4773,517323.5788,436561.1826,476727.953,485169.0036,442136.1499,525589.8666,382770.5414,400095.2439,795289.4684,621989.8199,499521.2528,478995.8432,443516.1015,450257.4297,389507.2753,1269220.691,1378087.296,1393198.718,588343.4013,2716034.71,1216552.319,559153.9431,1028073.292,1615504.501,1716152.904,1239131.642,1893474.013
Com_11303_pos,1924660.513,1520810.676,2232190.641,1124453.921,1758833.205,1563081.251,1784368.841,1687590.267,1880565.008,1625424.721,1559967.046,1942291.268,1710807.164,1978193.678,1723916.512,1842472.142,1733173.172,1303465.112,1282080.858,1512311.44,1445868.366,1898649.414,1724644.2,1449445.634,1479151.681,1988365.623,1571799.882,1580344.138,1767111.189,875194.2907,1774697.554,1653779.57,1331641.751,1114361.479,1299730.165,1491482.428
Com_11357_pos,257315.3007,387868.6637,282162.7862,373338.0141,245148.4376,290786.6237,847381.9295,956524.5646,1021984.794,1470681.097,970442.4134,605919.1776,1486694.817,1686780.106,828450.9943,1099449.269,854051.1848,665642.4053,381456.6365,719771.9805,615518.1907,698232.7007,717589.7036,748453.201,760546.9261,1192804.405,630552.803,2457513.521,488413.6284,900220.7194,369081.7989,359045.7955,498296.8063,517803.5324,387866.7097,397498.8143
Com_11409_pos,1896042.558,931610.679,1850144.918,1011931.803,2127692.28,1963258.193,1035078.872,787031.3439,792160.7942,757980.2975,856129.2876,1556547.242,443415.1511,347087.4257,235261.2343,280548.4586,361408.2112,205665.6832,561503.9033,515351.5331,785937.0107,852323.4343,488635.3613,517515.7754,763414.1951,642467.7089,646318.4453,728089.965,751260.2926,624059.9758,1120398.406,1374166.044,869087.2912,996359.8776,853128.0316,1223228.827
Com_11416_pos,2032148.521,1317193.998,1883286.483,2146847.063,2039566.534,1960913.11,1151901.693,1150808.22,1054918.351,1447497.015,1019645.425,1011807.37,1695731.887,985723.3077,985615.2625,1022215.966,991406.6869,1120023.386,1508591.033,1719585.662,1846932.463,1793734.624,1456533.716,987025.436,1105110.126,1060895.18,1264649.524,929779.7165,1022777.064,1432647.061,1379001.391,1430152.528,1629036.159,1484988.07,1384702.367,1689719.6
Com_11503_pos,650775.4829,1041189.207,777295.8384,1435153.323,571842.011,763955.6848,700436.0236,777483.7475,707616.4843,982928.6849,578861.0983,788119.0705,767634.6344,718874.6091,1422794.804,605504.3915,558832.6744,382806.308,1119337.932,1472785.162,725408.0913,1076799.954,650164.9107,931209.4328,844481.5124,1290173.017,1084454.841,1115522.217,1097249.123,942710.8265,841689.8766,1165362.179,2668648.038,1859015.282,3265767.531,2831015.507
Com_11558_pos,462537.7058,1218008.05,549795.3097,524964.0374,440667.1334,442915.8142,502477.258,479046.0429,481165.5407,575395.4017,508936.4743,535771.4304,560253.0707,567476.7954,627121.6276,476234.4925,507522.2846,501628.0036,610179.946,525883.0508,481646.2111,467160.2296,853067.8251,488871.7732,1291313.647,3044418.145,2118235.083,1529887.817,1408625.334,1679873.509,641864.9531,681037.4629,1072149.823,1190193.944,1039929.64,719478.5299
Com_11563_pos,1021816.212,574071.2895,1282891.598,486878.0767,679432.5194,732366.0752,1121001.65,1680850.713,1238762.485,942158.909,1338554.456,2008127.241,641237.1942,734751.5041,873239.4418,1494292.168,1677752.697,1182154.595,1249539.364,895383.165,977415.1245,540996.8734,801822.3418,1938686.681,1540154.574,827295.8706,821589.8129,921440.3915,1671707.323,1640799.457,478122.3461,464503.5013,447997.9348,498069.5436,461464.7723,507309.0613
Com_11663_pos,1903115.694,1434850.367,1283480.21,2119914.646,2236327.475,1231568.058,1254793.577,1253602.43,1600379.124,1566031.192,1362203.593,1102185.539,1262054.647,1717731.596,1781809.859,1354281.132,1311068.743,1338186.955,1089961.41,1467719.361,1260536.83,1078424.02,1242218.694,1462466.254,1382249.992,1278754.065,1815957.111,1209171.677,1346286.173,1211500.832,1502178.613,1557898.748,1396638.757,1520333.622,1508388.82,1426182.445
Com_11709_pos,981400.0979,674016.3215,441954.9854,744819.2729,1806392.032,644494.9495,694145.9035,655626.1321,708778.8669,516786.7237,763265.6644,550960.8594,262413.1878,308637.244,392778.7694,454168.43,308563.1891,576064.8531,1368109.27,1168060.16,2265102.56,1420760.153,1244673.235,1296395.617,2077885.953,847405.1616,683607.0227,806883.2227,743679.6687,810777.3313,566397.0867,678240.5389,668459.1412,552029.2925,576269.6531,703673.3135
Com_11728_pos,656401.4492,1322043.834,898107.1882,823344.404,886263.5075,1063568.321,1144189.494,1097345.773,1243590.845,925690.3068,1323688.156,1006468.113,1973383.485,1545887.074,1493053.482,1533149.901,1663657.128,1884279.868,1143014.279,985798.2139,719125.3146,1291895.434,771204.0593,1424600.501,1008171.45,885488.1511,705395.5008,1194015.981,702399.856,708051.1934,340800.0984,362401.6865,521486.9163,400818.502,408570.0408,435813.2569
Com_11769_pos,989308.3464,1185152.948,1044857.344,1013918.812,1369608.35,882774.5241,983895.3532,1292982.864,1480551.704,1098483.478,883188.8862,2006229.891,1303585.726,1052038.122,1570794.511,1238777.8,1245035.561,1525815.816,1076163.841,835907.8662,1045138.299,839625.2481,855615.0264,917442.6706,1225557.032,1198789.199,1234132.425,1161894.494,1379485.444,1297383.577,1089820.314,1120197.449,1026651.453,1042215.361,985429.706,1007464.086
Com_11786_pos,1304901.098,890669.3674,1132761.883,1597526.476,1392203.337,1147087.892,1726595.958,1337662.04,1627974.177,1633826.607,1195141.061,1340284.871,371132.7043,1557897.485,994152.8422,977985.53,884595.9612,824606.4481,688162.6879,1235517.475,1201412.404,969315.4939,1505203.934,941240.3552,1218293.322,1002780.773,1004334.399,1204116.167,1186101.014,1040583.768,1388383.254,470346.8876,1896973.187,697693.5514,1154430.157,1793402.245
Com_11810_pos,448951.6416,2454575.964,719950.9833,378432.0655,259816.2619,241907.8038,357127.1386,309854.5651,302301.3773,500055.5632,372666.0849,292622.855,777718.8999,503609.7376,514172.2769,260105.5019,277193.9888,381925.6251,340957.9868,299360.8081,271516.6418,319202.8662,326885.6335,267007.6191,326725.3895,380134.2019,346224.1177,350977.3537,301391.6497,335875.1674,389305.4699,394411.681,520445.2061,371882.8738,483209.6235,454945.6999
Com_11852_pos,1283797.567,1236007.345,1418557.189,1436001.225,1693332.186,1243897.946,1508572.361,1698502.732,1721121.779,1346376.852,1408099.521,1725999.481,951119.2838,878713.1702,855011.5654,857640.8612,949813.4768,970388.2449,929461.5056,923795.701,1196936.575,1436689.392,1124315.094,1248254.185,999656.1504,1188253.522,1028677.953,1235587.105,919413.5313,857564.2031,1355131.056,1107635.836,919155.1181,959136.2379,1029374.512,857349.9044
Com_12006_pos,1338869.025,967865.7853,1070348.717,1119502.655,1206897.499,1214115.648,1926369.789,1515253.135,1560084.327,1635124.652,1367923.838,1436863.138,712815.7203,1191470.01,1036423.403,1161788.206,1340489.643,1314353.253,1491243.167,1465370.581,1098046.732,1020420.245,1204950.533,1043006.726,1457487.748,831976.088,1133573.399,1185281.26,1466414.783,1119796.327,1187667.018,1243566.96,1420750.642,1026313.171,1285821.347,1460147.084
Com_12197_pos,1359799.963,1008281.127,1113719.337,1650236.725,2012589.569,1255805.258,721520.872,1071367.638,667706.0207,737405.5127,753253.4872,589305.3347,690157.3721,818292.0957,657018.0306,539232.81,550511.4214,952295.389,1741352.873,926819.6067,927917.3072,1305488.892,1576515.36,843657.5202,764637.247,786632.9114,1189601.95,836440.662,1038746.221,767229.408,1240939.006,1004473.768,1420319.014,770796.5666,863849.4236,1549147.836
Com_12217_pos,662849.4088,1132350.466,943201.0181,947818.1663,964490.7915,1020065.315,1171538.559,1209372.118,951715.543,1338771.277,1101790.763,1259985.729,1429828.442,1296371.315,1307076.586,1115076.016,1245947.122,1742220.65,1660032.17,1401742.39,1678913.735,1336698.371,1651865.371,1497482.189,2131108.927,2389040.233,2581841.813,1846920.315,2042058.239,1710695.395,2051443.241,2596914.002,2083660.698,1885781.173,2280746.849,1764477.378
Com_12235_pos,576270.4743,638337.1098,530771.4706,541382.8387,541070.193,420727.8263,881583.5941,747348.5766,679890.5093,664487.8578,936982.03,696695.7464,921362.7753,1079155.902,1364426.965,906253.9109,1578115.716,872572.8485,624811.8633,1047141.948,538477.6528,708907.44,1802940.045,253449.8391,1970417.925,1073663.938,1490482.188,1056843.421,1098191.006,972825.7354,531646.9263,546815.6098,723147.7186,590584.8211,582931.0538,564101.02
Com_12327_pos,1453669.834,1349361.09,1394162.958,1193023.048,1963615.333,1479128.734,1083315.997,953834.8873,1176390.57,1154336.62,1083214.951,1252600.781,884643.8126,1069270.949,921644.8059,759293.4235,997624.9873,731192.0714,951552.0426,779415.7361,1288445.744,1324812.749,947138.864,1153215.446,1270253.74,1490485.402,1314589.461,1335659.827,1399879.436,1090206.186,1497408.898,1337626.835,1301553.712,1336234.403,1373497.303,1425071.647
Com_12486_pos,494404.6405,2150398.722,931545.8561,718871.314,216199.4275,453810.9663,552157.1414,401656.8564,483374.7494,603021.7677,868596.7686,748847.6813,906408.4044,944138.5482,813990.2645,577796.4881,858887.4007,428114.5077,627932.6943,689282.6172,630768.7933,388123.2742,588957.5915,581726.8587,224889.0947,355712.6772,290909.0965,239092.5813,314714.128,219530.1237,223856.0673,344684.4617,539468.4917,541903.7202,474646.636,397715.6534
Com_12560_pos,789306.4513,1369863.823,757503.4862,1250393.839,1368238.79,924324.7534,755947.9308,969823.4716,1006685.681,1809169.654,1185210.161,681887.748,514163.9195,538368.4914,865980.9998,291068.6954,554765.0624,591155.7625,986414.1876,892648.9808,1145249.987,717820.0797,965989.32,844100.6302,556160.911,847803.1745,565771.2203,614863.6778,623337.3034,666628.6204,750720.6333,590079.1239,607502.7374,507088.5708,634322.9967,547282.5919
Com_12571_pos,367095.5495,160476.0214,236376.4072,168504.7496,601423.1352,396981.3551,789245.4309,341116.684,665289.4228,555369.8903,706915.2538,658284.3536,776783.1338,791420.4786,804617.8647,1481818.653,617848.6233,901640.4755,803267.7437,746207.7002,1139195.438,849498.7673,1118296.123,1001950.04,681729.2665,723277.6054,612997.886,946946.4319,768582.6967,876544.9047,549067.6288,428308.5017,353971.6899,333479.2324,384639.7923,310367.7847
Com_12581_pos,1389581.903,1165818.898,1471293.705,1559271.154,1869707.223,1116665.104,1006226.369,1356814.743,1108330.568,989967.4807,1255278.573,1311878.304,884157.5355,1218949.907,889100.7945,1042097.025,842504.8935,1223598.047,1239721.859,1048503.444,1390977.397,1274690.697,1316614.285,1073968.756,1090315.086,1742816.614,1081219.69,1106149.456,908107.9535,952382.1453,1242686.432,1156775.174,1231138.487,993627.1992,849435.8332,1333512.154
Com_12589_pos,1058647.179,600385.6959,779796.2513,987140.3068,1866565.603,833722.6845,1178574.162,1169363.535,1098080.005,871475.8436,1346875.858,1009700.008,865440.6662,1101364.112,793411.3408,974259.6906,878809.5199,903757.1054,1016995.85,995686.8577,1154257.535,1514592.603,1234305.431,1488105.011,875018.5779,1104183.128,852705.7607,1190336.138,989901.7195,758996.7535,915745.1888,890699.0371,632622.3128,338640.4181,721567.5129,958099.2562
Com_12598_pos,225750.3792,548640.0005,190052.5937,191429.0168,988500.6414,183909.3672,901119.8354,881482.1676,218005.808,212176.901,210468.3659,615161.9076,903610.3493,941829.8822,786940.1652,934035.1415,992775.9809,848264.2893,1070913.401,1233274.686,1242411.818,1623518.649,1562803.116,1533882.836,1015910.678,1000833.151,1232942.392,1306341.151,1175197.924,1183185.356,1240124.856,1015009.494,1134850.018,821199.7295,1028793.971,1126404.208
Com_12666_pos,864894.6026,1195853.342,907918.0486,1023967.184,882563.0345,787279.939,690775.855,789345.7135,697718.4094,849755.8631,1451943.113,847857.5569,929912.6774,662954.4275,818949.5826,805953.5887,801161.8414,673221.403,1144869.108,924878.0063,885903.3277,879346.5591,781054.2257,771267.8021,942621.9245,1091475.494,1163869.535,957359.7048,957508.8744,870918.1883,1140880.053,1788121.38,1468393.59,1654182.805,1606354.652,2007907.124
Com_12685_pos,520842.571,573625.14,496782.8808,514431.6814,956303.5212,402641.9627,1053312.985,1102103.58,1087063.672,785943.0039,1444712.475,1021687.977,654230.3762,538474.0336,517497.7755,496806.333,461093.2088,831651.7852,745298.6022,885412.4778,533314.6873,1164628.547,825556.3682,765737.9999,652703.8844,711419.5267,1419927.315,854573.3636,1114215.104,624708.9189,1649795.717,1499262.119,880502.2638,1349310.699,1142415.759,2123528.827
Com_12780_pos,723440.8193,643375.9746,635703.1241,711801.9048,1530052.648,470463.8237,815822.0189,1640003.899,1207277.693,929115.6402,492217.8891,994643.0447,961468.7567,858041.7143,706899.9648,591192.6725,764092.1341,611136.4918,642622.7185,875292.122,861704.5695,929073.4369,895617.589,1011173.588,675904.9811,792711.6603,790208.4188,660780.1426,614817.8768,827551.2525,1017014.837,781439.2609,954048.3575,644668.2043,670290.8025,1544808.482
Com_12895_pos,718565.029,1192464.189,871750.4252,995509.7637,1101402.152,800047.3064,976441.2513,1083509.564,928811.407,749751.9704,767112.6368,1170894.734,898253.6535,1156593.604,802547.5693,1004691.143,704952.7175,613869.7897,800437.7969,847147.5666,1120102.127,918562.3242,718696.6552,672977.3393,969923.7773,1080522.648,1424360.102,1119946.062,1022777.463,899465.9577,998224.834,1044546.298,1466747.788,981660.7282,1459898.418,1073408.591
Com_12961_pos,1493059.251,1188403.546,1229813.066,1320542.228,1714363.496,994533.892,1101666.963,1207977.496,1191777.557,1460582.753,1236753.194,1096842.054,1226463.911,1020634.277,1095863.79,1361658.881,1003468.164,1228632.814,1218866.519,1185975.563,1267110.669,1507817.415,1342610.968,1404012.875,891006.1369,925871.2262,732852.3019,757705.0378,718073.2073,854386.6545,982592.2299,936302.8439,1041943.44,797202.021,841266.5522,1060571.014
Com_12976_pos,851766.6185,1184211.582,728520.4225,985739.8701,1045888.407,856078.5123,926745.5314,1421808.922,878500.8239,1027280.431,702227.0749,1181260.411,987312.1068,911731.6384,1172803.572,1167494.461,1177078.381,1438467.804,1101391.192,1150875.064,794769.9126,734297.1187,1039566.727,1062452.128,1855088.735,1506739.078,1568051.979,1342779.056,1420868.124,1420745.16,1169413.04,1296348.92,1052294.356,1044149.169,1233009.04,1352377
Com_12999_pos,1184711.74,760288.3907,737693.9419,956561.6543,911092.0617,655141.398,1352311.609,1015213.133,1106140.153,1448377.243,1354268.143,990971.2655,813822.6803,704232.5785,813131.3639,385944.2061,1090438.081,992333.9739,1153286.002,644275.6927,1212759.126,826942.7158,807388.3332,1006857.283,706519.5154,878137.5388,750511.3996,957958.7297,801739.0285,736609.6975,899320.735,844319.3489,667224.8594,871091.6781,868740.8794,1001860.867
Com_13083_pos,369797.1308,422460.5636,365642.6414,439208.4543,370658.8023,397303.6953,407562.7832,540361.3058,428733.4978,388170.5849,476840.6856,421710.841,502071.3047,717488.3778,497759.9667,419149.7231,534858.2453,632892.2718,378286.5876,486464.1502,345990.2547,410426.0003,358768.68,528347.6812,1812450.491,1593260.329,1426066.081,1051949.318,1546059.833,1321523.291,1854103.577,1689454.607,1523558.001,1608764.046,1052191.164,939717.911
Com_13090_pos,1547545.209,1737911.666,1356273.508,1484508.933,1522864.299,1243419.098,1362433.512,1392410.152,1284710.041,1267789.467,1195245.231,1288118.719,1317796.479,1180349.653,1284906.67,1203177.599,1167780.542,1242418.518,1375705.841,1392784.431,1395555.341,1194596.088,1441403.528,1194543.918,1377557.231,1412188.387,1271079.306,1228479.687,1375822.363,1331747.602,1466952.352,1420372.762,1430021.357,1603847.537,1476255.095,1356912.643
Com_13170_pos,1114230.688,1159471.807,963776.8783,1206158.223,1657580.526,938530.4012,1045776.258,999092.2608,918635.4697,963675.3633,861567.9279,954481.2591,984556.7278,907802.4231,938295.8763,863301.4725,804020.9921,907167.7493,998065.4982,856056.0208,927084.9474,826906.4143,872231.9056,762947.5532,591131.5177,989208.0342,971974.6406,837640.7155,930909.4402,851616.4165,998007.7635,1084301.476,975712.7548,906774.2202,1047433.227,1041538.551
Com_13272_pos,1409271.618,1004029.462,1352541.242,1089983.407,1399347.156,1354131.137,859628.1817,1117723.019,1042191.355,893282.2792,1141803.817,921970.4593,969106.4954,986832.1416,889941.493,903371.448,974058.3267,1493645.327,895776.1318,1174387.045,972550.5838,1158214.529,1055177.044,1025966.214,596829.3948,583287.8798,578554.6758,518667.2902,568803.496,663945.3057,828299.8888,879307.7269,559936.78,520898.8995,555036.5692,810842.7947
Com_13322_pos,886065.6708,1068265.679,1037682.834,1002183.127,1473532.496,856482.8656,1004631.682,853624.0624,1282098.566,814900.5158,624282.1536,777066.8653,414789.8528,495443.2395,535686.9314,315850.1435,584649.6556,580099.3719,749026.7952,458669.6369,617931.2156,1003879.055,991025.1173,878647.6973,934540.8615,1180238.699,466741.0881,947297.2872,879145.5993,793522.1933,546432.2166,574378.4596,432603.7509,520244.5134,630958.1814,525433.8506
Com_13427_pos,1179862.483,866111.2396,1205197.566,829396.2807,1574160.763,1210087.086,834383.4774,776943.7091,1022422.497,856180.4809,1220197.489,835464.9208,724534.3909,721598.3752,561759.7752,742889.1441,523565.8885,636433.6377,743273.3237,647931.4235,614924.6471,1109049.974,743421.2261,1134743.463,275321.8672,450518.9019,511554.3893,402637.894,453769.2451,546296.1139,562222.5403,552552.107,494000.9288,483658.7195,469540.0421,716297.2389
Com_13458_pos,745391.6598,763148.2136,699631.2621,738307.0709,727866.6356,585336.3236,918978.6251,679547.5653,915445.352,869009.7974,1150078.923,1092978.943,749950.4256,872320.829,1033708.045,938152.5603,1163333.028,804807.311,601495.7677,967202.5199,613604.1321,600270.6084,1414175.786,710193.2248,930042.0678,685985.8206,700099.4012,762327.0916,765825.0375,842006.3842,722907.4944,709086.044,775177.5025,800254.4553,637426.611,731463.6954
Com_13531_pos,839415.0322,350973.2417,646913.2595,1000063.888,551123.7925,856231.8448,906347.7622,688586.05,1233292.023,693733.6273,688964.4937,896792.7161,954601.6403,999849.1016,928019.2621,865853.2356,673878.8369,948850.0768,711250.1213,758478.4115,658433.4253,799909.6011,927930.0747,388813.8414,1011600.687,961542.7814,910038.9509,1405483.471,754040.1039,1065853.554,736794.5297,1391255.503,797557.3213,471135.6509,841004.7453,1013235.375
Com_13533_pos,410901.4582,344076.1476,375627.5006,559051.3746,514787.0837,356960.5589,361666.8683,364689.686,312490.4806,403139.5576,342318.8937,324948.0501,351965.7944,319655.3221,367110.2223,343703.7723,321251.8953,361246.5084,442787.9946,1455876.426,346735.3378,344748.8988,361827.2649,370451.9411,407720.0044,440386.6858,369551.9115,383704.3891,405463.7076,344806.6443,423552.0654,750434.6653,502063.681,434884.6837,579309.86,424916.3533
Com_13612_pos,895593.2989,1085096.723,572687.434,902711.9726,1481527.985,737388.9406,1121560.354,1202591.548,1201052.665,948972.3705,415782.9648,1275836.07,739981.8409,718181.372,591593.1747,898888.5792,664233.5883,752956.8119,1035893.737,722849.9342,1034169.649,1321803.36,313625.8635,1174735.754,747458.8947,711686.0766,657986.4152,633900.1629,979889.3157,608990.1411,797302.4882,554642.4145,681371.3603,395691.9173,466660.7163,832672.2893
Com_13797_pos,424341.4371,392227.6885,448492.6985,382683.6451,673493.9021,300097.8588,490567.0392,342598.2871,325186.5212,475632.1797,461605.5618,360415.1377,776150.6757,471569.7714,354016.7016,618620.2044,1164525.562,335759.5254,388650.4008,439333.1188,375237.8724,369195.2351,491594.5875,794630.1241,343010.1771,448988.3678,479817.5611,927980.5789,393466.804,372087.3561,347565.6965,388450.026,390801.9188,362759.8155,419933.2313,463911.4742
Com_13980_pos,572875.1094,523092.1104,792317.7197,267509.7484,721498.1709,288385.5149,1019343.597,797708.6601,737444.018,1344765.275,675078.5131,650047.9693,249923.3934,246797.4363,289856.6267,248897.8242,253186.0694,268845.315,399869.4407,659832.3771,384516.8657,271863.5978,649475.685,267526.4894,507187.252,593419.0039,347914.2417,421859.9387,320139.1174,653849.3956,581439.0178,458721.0961,987795.164,326563.0159,334221.5867,503961.6414
Com_14030_pos,377197.5287,367199.5338,376933.117,308459.0048,376153.8046,383611.5769,550689.8009,526204.6871,668408.737,528316.7978,563289.127,574921.5224,480263.171,520824.0459,507868.9746,623761.9158,718849.2215,969429.0045,628589.2127,633206.5968,592483.6031,600551.7444,663756.6513,626938.3273,1339988.936,1333463.21,1171899.288,1425898.843,1413503.456,1282906.618,1447264.383,1217210.159,878058.3554,1252653.036,934388.2089,949103.5154
Com_14043_pos,372590.0251,424814.9218,401195.3699,386372.9321,438328.2299,328216.4665,395979.6995,371016.4853,373251.2458,371850.0164,375088.1147,389271.4042,436855.2545,444684.8408,442369.4444,444258.0062,423737.6086,408275.4089,365470.0302,369977.5336,361636.9347,330310.2924,1243171.862,343372.5329,375787.8376,413411.1143,382287.4742,407904.4304,357229.8392,357526.6933,358937.6901,364391.3985,408420.4701,350342.4776,379996.5694,375961.1206
Com_14050_pos,217967.1477,281476.547,252612.1321,290085.477,253166.7309,206895.0121,595563.8261,515115.0182,547182.4299,550499.6505,479134.2912,358295.6843,1007168.363,1132021.984,1092512.572,1012632.811,964210.1661,1036086.476,421689.3229,437918.3889,843638.1389,772590.4525,538086.7526,849865.5903,971610.1373,1065577.742,865763.6031,983218.6656,1027510.217,857158.422,439975.5717,344566.6799,395224.3334,560953.4584,375312.7964,281976.6311
Com_14094_pos,872687.1074,621426.7019,509820.033,542030.3232,914582.2701,642711.2973,380325.0775,329598.7791,231622.0068,320140.8492,371038.3535,318669.3181,944393.924,944948.2667,815541.7163,906234.1765,1083907.108,1139532.355,567231.2012,863360.5148,702837.4196,481293.0985,845409.1163,998456.5569,632233.3019,748464.3275,748008.8264,766077.1754,840454.1716,596791.4663,1061297.509,1094203.048,845332.9558,831669.6373,927804.2786,929407.3817
Com_14135_pos,396583.8726,930811.5335,674649.1444,770122.1238,389850.227,383933.2742,564457.2677,482857.3615,405505.0281,538271.223,495249.7054,597861.0384,781252.3255,719700.6924,968097.0763,639631.0135,643863.6067,439342.7794,1282412.386,1267282.081,950142.6458,932487.7355,618426.6254,999004.9521,344931.8132,569246.3212,683064.5018,718908.5254,646754.6722,695495.7812,396582.3338,737636.6595,1212312.103,857696.7672,948602.7807,1468909.136
Com_14258_pos,699196.8125,760401.6277,502314.8134,603159.5087,484481.9789,371376.5537,766471.1273,692221.5086,818314.7056,461612.8023,419875.8319,442247.9968,601490.6602,1029363.772,686701.202,465768.0962,744142.7062,646870.1621,522308.4334,451511.275,478648.3808,433856.0303,1146344.677,792240.1089,513934.409,564513.3056,437156.8554,428499.0752,510484.3773,441095.8891,547596.7592,605891.2048,1797821.25,603695.1143,484896.8318,469076.4742
Com_14325_pos,715752.534,916804.5763,1005262.862,882853.9984,1278371.892,583790.4604,939892.3684,907494.6492,802080.6395,1060084.179,620239.1109,881109.9906,952022.2388,833240.5761,1002916.869,851259.8872,644151.1119,809311.5941,1065603.626,893863.0536,810437.4863,634647.9762,804950.4934,681655.7747,576834.5915,825602.348,868704.3515,817571.6476,858247.2871,1046232.269,1310739.561,1021226.108,888036.1161,1095795.429,981823.9655,1016484.242
Com_14517_pos,857072.487,789734.6575,636846.4496,905102.4775,1209041.644,639247.9583,712294.8139,919704.9764,633265.0723,809019.5988,862119.4106,684072.7917,670597.2201,548667.5289,666969.1072,900107.7828,540968.5583,880700.1391,717743.3173,848193.8116,631452.2779,701645.0444,696273.5684,733523.7766,684962.7913,673765.2988,662027.3608,825134.4981,644957.1922,680817.1124,721299.4401,738534.952,635500.0886,640940.5078,1052493.776,1010504.053
Com_14604_pos,564010.2659,506613.4575,565373.3465,673295.9656,682439.7527,502406.2375,717250.6045,744647.6673,945016.4703,623169.5021,650217.2447,731331.7419,474023.5143,449631.9699,443569.2767,467197.0647,461618.1652,436484.3111,492713.656,458080.3217,418950.8591,536016.9969,483554.1552,454568.1154,554630.5218,567855.6246,490841.8845,463619.5563,497736.8948,524037.4551,534661.2537,527627.5298,622643.8903,549017.9052,533960.06,652585.7497
Com_14620_pos,565066.9765,490219.7772,495113.0849,532861.2374,581230.4863,587410.6592,702124.467,617079.5499,154627.375,496867.6097,558316.9314,558126.7693,597178.7297,505394.4872,512210.2087,671446.5655,473744.4063,1117715.905,439599.6536,1072836.174,397878.277,511084.6666,382119.2911,465656.1726,623234.4178,530519.3792,473440.1317,330868.4408,349872.8227,574980.3285,575592.5891,483728.1345,442193.3871,373425.583,434809.7668,528249.4927
Com_14714_pos,330444.1645,415548.0749,575219.3892,708700.8573,622734.151,624545.4036,801698.6478,512199.0873,924819.6419,472964.0245,409205.2089,488899.6509,646763.935,504666.6787,622460.7781,362853.4539,649362.513,341254.4271,633656.6242,676655.6134,495394.1225,974778.3965,886783.4699,799736.474,696818.0224,432886.8698,504884.3776,399092.7861,378560.8758,727854.6253,1089020.661,502365.9609,1136921.382,781106.4626,757931.6554,995369.5957
Com_14801_pos,901997.7835,441800.2258,750428.5421,434538.9681,703793.9887,857795.5684,671778.8021,511713.4931,778322.5976,765244.0383,712965.1431,843997.7136,369957.794,427266.735,343800.0741,335478.8305,551693.0593,382405.5973,556835.5228,518769.8534,582916.2794,589406.2998,594908.9813,355072.4613,706134.2107,613324.4562,649657.3011,1161193.938,689263.743,909813.3036,1005349.568,1049886.772,830749.8435,767965.7599,1011865.527,923968.333
Com_14825_pos,358904.9481,553211.9529,569049.9158,690239.1009,707844.8278,569028.1095,519404.9099,695422.0632,558404.4623,501520.7454,441283.2048,390555.7852,751881.8835,430104.9179,677490.3591,814501.3703,615498.9321,1057866.867,434218.1196,549766.1221,575793.2977,795383.2678,787181.2694,579615.8304,708621.3916,717722.3849,698167.7382,679497.152,710486.4167,501406.0967,934813.327,735069.5869,652886.0923,728860.436,664650.1429,630630.7893
